name	line	offset
Lib90_03888	H2228	6659
Lib90_03889	A549	7007
Lib90_03890	A549	6730
Lib90_03891	A549	7335
Lib90_03892	A549	7765
Lib90_03893	A549	7015
Lib90_03894	A549	7187
Lib90_03895	H838	7173
Lib90_03897	H1975	7253
Lib90_03898	A549	7021
Lib90_03901	H838	8350
Lib90_03902	H838	7173
Lib90_03903	A549	6847
Lib90_03905	A549	6616
Lib90_03906	A549	8630
Lib90_03907	A549	7226
Lib90_03908	A549	6296
Lib90_03909	A549	7280
Lib90_03910	A549	6233
Lib90_03912	H1975	8449
Lib90_03914	H2228	7774
Lib90_03915	H2228	7754
Lib90_03916	H2228	5965
Lib90_03917	A549	6429
Lib90_03918	A549	7482
Lib90_03919	A549	7438
Lib90_03920	A549	6662
Lib90_03922	H2228	5853
Lib90_03923	H1975	7377
Lib90_03925	A549	6469
Lib90_03926	H2228	6001
Lib90_03928	A549	6279
Lib90_03929	H1975	6677
Lib90_03930	A549	6180
Lib90_03931	H838	6227
Lib90_03932	A549	7390
Lib90_03933	HCC827	6635
Lib90_03934	A549	6656
Lib90_03937	A549	6393
Lib90_03939	A549	7393
Lib90_03940	A549	7307
Lib90_03941	A549	5200
Lib90_03944	H2228	6541
Lib90_03946	A549	6554
Lib90_03947	H838	6457
Lib90_03948	A549	6730
Lib90_03949	A549	6597
Lib90_03950	H1975	6524
Lib90_03953	A549	5344
Lib90_03954	A549	5432
Lib90_03956	A549	6882
Lib90_03957	A549	6913
Lib90_03958	A549	6017
Lib90_03959	A549	6491
Lib90_03962	HCC827	6966
Lib90_03964	H838	6670
Lib90_03966	A549	6104
Lib90_03968	H1975	7417
Lib90_03969	H2228	5942
Lib90_03970	A549	6230
Lib90_03972	A549	5350
Lib90_03973	H2228	6110
Lib90_03974	A549	6369
Lib90_03975	A549	5761
Lib90_03977	A549	6535
Lib90_03978	A549	5499
Lib90_03979	A549	5586
Lib90_03981	H838	6007
Lib90_03983	A549	6037
Lib90_03984	A549	5622
Lib90_03985	A549	5492
Lib90_03989	A549	5340
Lib90_03991	A549	5333
Lib90_03993	H1975	5904
Lib90_03995	H2228	5779
Lib90_03997	A549	7247
Lib90_04003	A549	5402
Lib90_04004	A549	5362
Lib90_04007	A549	5754
Lib90_04009	A549	6392
Lib90_04010	A549	5586
Lib90_04011	A549	5470
Lib90_04012	HCC827	6214
Lib90_04014	H1975	5711
Lib90_04017	A549	5339
Lib90_04019	A549	5407
Lib90_04024	H2228	6077
Lib90_04026	HCC827	6050
Lib90_04028	A549	5953
Lib90_04029	A549	5162
Lib90_04048	A549	5604
Lib90_04057	H838	5497
